match_id,team,player,player_id,status,category,start_date,end_date,availability,minutes_limit,impact_score,source,updated_at
,Uzbekistan,Otabek Shukurov,,available,squad-status,,,1.0,90,103.31,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Jamshid Iskanderov,,available,squad-status,,,1.0,90,90.73,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Odiljon Hamrobekov,,available,squad-status,,,1.0,90,37.44,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Jaloliddin Masharipov,,available,squad-status,,,1.0,90,100.95,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Oston Urunov,,available,squad-status,,,1.0,90,95.01,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Abduvohid Nematov,,available,squad-status,,,1.0,90,28.41,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Sherzod Nasrullaev,,available,squad-status,,,1.0,90,89.17,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Eldor Shomurodov,,available,squad-status,,,1.0,90,115.58,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Umar Eshmurodov,,available,squad-status,,,1.0,90,53.52,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Botirali Ergashev,,available,squad-status,,,1.0,90,49.96,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Dostonbek Khamdamov,,available,squad-status,,,1.0,90,56.04,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Abdulla Abdullaev,,available,squad-status,,,1.0,90,52.04,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Azizjon Ganiev,,available,squad-status,,,1.0,90,29.93,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Azizbek Amonov,,available,squad-status,,,1.0,90,29.28,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Igor Sergeev,,available,squad-status,,,1.0,90,106.23,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Abbosbek Fayzullaev,,available,squad-status,,,1.0,90,95.72,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Sherzod Esanov,,available,squad-status,,,1.0,90,49.64,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Bekhruz Karimov,,available,squad-status,,,1.0,90,49.35,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Avazbek Ulmasaliev,,available,squad-status,,,1.0,90,49.68,squad-projection,2026-06-05T19:40:23.502261+00:00
,Uzbekistan,Jakhongir Urozov,,available,squad-status,,,1.0,90,50.41,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Dominik Livaković,,available,squad-status,,,1.0,90,101.87,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Josip Stanišić,,available,squad-status,,,1.0,90,98.26,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Marin Pongračić,,available,squad-status,,,1.0,90,56.69,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Joško Gvardiol,,available,squad-status,,,1.0,90,104.56,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Duje Ćaleta-Car,,available,squad-status,,,1.0,90,58.16,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Josip Šutalo,,available,squad-status,,,1.0,90,95.41,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Nikola Moro,,available,squad-status,,,1.0,90,55.57,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Mateo Kovačić,,available,squad-status,,,1.0,90,109.05,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Andrej Kramarić,,available,squad-status,,,1.0,90,112.76,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Luka Modrić,,available,squad-status,,,1.0,90,111.93,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Ante Budimir,,available,squad-status,,,1.0,90,58.8,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Ivor Pandur,,available,squad-status,,,1.0,90,53.43,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Nikola Vlašić,,available,squad-status,,,1.0,90,104.08,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Ivan Perišić,,available,squad-status,,,1.0,90,110.76,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Mario Pašalić,,available,squad-status,,,1.0,90,107.82,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Martin Baturina,,available,squad-status,,,1.0,90,59.31,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Petar Sučić,,available,squad-status,,,1.0,90,95.4,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Kristijan Jakić,,available,squad-status,,,1.0,90,56.59,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Toni Fruk,,available,squad-status,,,1.0,90,55.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Igor Matanović,,available,squad-status,,,1.0,90,57.55,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Luka Sučić,,available,squad-status,,,1.0,90,57.72,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Luka Vušković,,available,squad-status,,,1.0,90,58.69,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Dominik Kotarski,,available,squad-status,,,1.0,90,54.16,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Marco Pašalić,,available,squad-status,,,1.0,90,56.15,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Martin Erlić,,available,squad-status,,,1.0,90,55.05,squad-projection,2026-06-05T19:40:23.502261+00:00
,Croatia,Petar Musa,,available,squad-status,,,1.0,90,56.78,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Jordan Pickford,,available,squad-status,,,1.0,90,106.87,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Ezri Konsa,,available,squad-status,,,1.0,90,59.8,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Nico O'Reilly,,available,squad-status,,,1.0,90,58.52,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Declan Rice,,available,squad-status,,,1.0,90,112.09,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,John Stones,,available,squad-status,,,1.0,90,108.38,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Marc Guéhi,,available,squad-status,,,1.0,90,99.37,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Bukayo Saka,,available,squad-status,,,1.0,90,108.52,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Elliot Anderson,,available,squad-status,,,1.0,90,59.2,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Harry Kane,,available,squad-status,,,1.0,90,121.45,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Jude Bellingham,,available,squad-status,,,1.0,90,106.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Marcus Rashford,,available,squad-status,,,1.0,90,111.65,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Tino Livramento,,available,squad-status,,,1.0,90,58.05,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Dean Henderson,,available,squad-status,,,1.0,90,57.1,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Jordan Henderson,,available,squad-status,,,1.0,90,102.53,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Dan Burn,,available,squad-status,,,1.0,90,54.06,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Kobbie Mainoo,,available,squad-status,,,1.0,90,59.77,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Morgan Rogers,,available,squad-status,,,1.0,90,60.49,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Anthony Gordon,,available,squad-status,,,1.0,90,60.65,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Ollie Watkins,,available,squad-status,,,1.0,90,60.06,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Noni Madueke,,available,squad-status,,,1.0,90,59.08,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Eberechi Eze,,available,squad-status,,,1.0,90,97.22,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Ivan Toney,,available,squad-status,,,1.0,90,57.1,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,James Trafford,,available,squad-status,,,1.0,90,56.49,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Reece James,,available,squad-status,,,1.0,90,97.84,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Djed Spence,,available,squad-status,,,1.0,90,57.22,squad-projection,2026-06-05T19:40:23.502261+00:00
,England,Jarell Quansah,,available,squad-status,,,1.0,90,57.49,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Lawrence Ati-Zigi,,available,squad-status,,,1.0,90,89.19,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Alidu Seidu,,available,squad-status,,,1.0,90,91.99,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Caleb Yirenkyi,,available,squad-status,,,1.0,90,90.5,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Jonas Adjetey,,available,squad-status,,,1.0,90,55.3,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Thomas Partey,,available,squad-status,,,1.0,90,100.43,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Abdul Mumin,,available,squad-status,,,1.0,90,53.92,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Abdul Fatawu,,available,squad-status,,,1.0,90,96.67,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Kwasi Sibo,,available,squad-status,,,1.0,90,52.66,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Jordan Ayew,,available,squad-status,,,1.0,90,110.01,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Brandon Thomas-Asante,,available,squad-status,,,1.0,90,56.86,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Antoine Semenyo,,available,squad-status,,,1.0,90,101.79,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Joseph Anang,,available,squad-status,,,1.0,90,48.8,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Christopher Bonsu Baah,,available,squad-status,,,1.0,90,56.35,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Gideon Mensah,,available,squad-status,,,1.0,90,94.19,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Elisha Owusu,,available,squad-status,,,1.0,90,89.74,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Benjamin Asare,,available,squad-status,,,1.0,90,48.46,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Abdul Rahman Baba,,available,squad-status,,,1.0,90,94.99,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Jerome Opoku,,available,squad-status,,,1.0,90,55.29,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Iñaki Williams,,available,squad-status,,,1.0,90,58.71,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Augustine Boakye,,available,squad-status,,,1.0,90,53.92,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Kojo Peprah Oppong,,available,squad-status,,,1.0,90,55.34,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Kamaldeen Sulemana,,available,squad-status,,,1.0,90,95.72,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Derrick Luckassen,,available,squad-status,,,1.0,90,51.0,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Ernest Nuamah,,available,squad-status,,,1.0,90,57.91,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Prince Kwabena Adu,,available,squad-status,,,1.0,90,27.99,squad-projection,2026-06-05T19:40:23.502261+00:00
,Ghana,Marvin Senaya,,available,squad-status,,,1.0,90,53.01,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Luis Mejía,,available,squad-status,,,1.0,90,55.39,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,César Blackman,,available,squad-status,,,1.0,90,93.21,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,José Córdoba,,available,squad-status,,,1.0,90,58.06,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Fidel Escobar,,available,squad-status,,,1.0,90,99.64,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Edgardo Fariña,,available,squad-status,,,1.0,90,52.9,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Cristian Martínez,,available,squad-status,,,1.0,90,95.44,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,José Luis Rodríguez,,available,squad-status,,,1.0,90,101.12,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Adalberto Carrasquilla,,available,squad-status,,,1.0,90,102.27,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Tomás Rodríguez,,available,squad-status,,,1.0,90,52.99,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Ismael Díaz,,available,squad-status,,,1.0,90,99.59,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Yoel Bárcenas,,available,squad-status,,,1.0,90,102.83,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,César Samudio,,available,squad-status,,,1.0,90,49.05,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Jiovany Ramos,,available,squad-status,,,1.0,90,52.57,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Carlos Harvey,,available,squad-status,,,1.0,90,54.06,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Eric Davis,,available,squad-status,,,1.0,90,95.57,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Andrés Andrade,,available,squad-status,,,1.0,90,94.93,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,José Fajardo,,available,squad-status,,,1.0,90,98.79,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Cecilio Waterman,,available,squad-status,,,1.0,90,58.6,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Alberto Quintero,,available,squad-status,,,1.0,90,60.02,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Aníbal Godoy,,available,squad-status,,,1.0,90,60.04,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,César Yanis,,available,squad-status,,,1.0,90,57.48,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Orlando Mosquera,,available,squad-status,,,1.0,90,90.9,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Michael Amir Murillo,,available,squad-status,,,1.0,90,41.18,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Azarias Londoño,,available,squad-status,,,1.0,90,52.25,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Roderick Miller,,available,squad-status,,,1.0,90,55.22,squad-projection,2026-06-05T19:40:23.502261+00:00
,Panama,Jorge Gutiérrez,,available,squad-status,,,1.0,90,52.84,squad-projection,2026-06-05T19:40:23.502261+00:00
